Machine_ID,Temperature,Run_Time,Downtime_Flag
16,76.00840549393659,228.18208636551756,0
16,71.34085283274322,404.5738984502217,0
20,93.83326889312247,543.0032575920275,0
17,70.87530420139461,791.9082884648983,0
2,73.09714252877939,549.2898180633387,0
1,99.51706566708886,613.2872607010872,0
16,50.01187617879423,226.9209045383508,0
12,59.27364547883612,847.0718093604713,0
5,69.19819449598629,429.2019164235053,1
5,96.62949547126264,141.8186678942475,0
9,53.501485287373555,664.5237265909119,0
9,50.4742716814249,216.8743627321222,0
3,52.63419179886143,98.46494772906044,0
19,54.42717053068091,862.124921495868,0
16,51.87983866031304,460.7021022239512,0
16,73.98906634282524,749.5344289830806,1
3,79.03786036136638,291.29697224654876,0
20,63.584348553450205,787.1831647827487,0
1,69.91436919878177,112.8239910945088,0
20,54.58496675557151,356.6174004210579,0
11,66.81852319142111,978.083756155555,0
17,76.12595958172615,794.1957266516381,0
8,86.61359035923226,497.7586743843735,0
4,50.16731810214896,340.4376940903232,1
6,73.36553832688263,872.263564322454,0
8,64.85014382274412,545.3029113254312,0
20,92.64109108459508,758.666592851242,0
3,85.77766576171209,754.3535726358479,0
16,79.45542672354475,18.927732889923337,0
3,63.863282284838675,127.12752900982085,0
18,95.51695510287672,659.9697370283475,0
14,52.25503386101616,162.45819147458556,0
18,55.473379933955755,256.23785131094905,0
2,69.5815070270178,946.6913162454075,0
3,56.22187786484282,560.622076116537,0
16,97.82078487797125,750.9787774923478,0
9,89.89946610716916,558.4227580438572,0
4,62.949132580090684,552.9611011679425,1
1,79.42771144866227,95.0577582155722,0
4,99.11652575400407,344.31952941649394,1
1,94.20994890657515,283.1484677878252,0
14,80.0399223221099,391.3376372479996,0
16,95.18619835876353,798.545844036104,0
20,99.45924549066794,372.560735248948,0
8,87.1676411446812,452.245122412451,0
7,53.2493204741447,397.9840090948312,1
3,70.07901182127438,94.3145640033203,0
17,91.89128676416227,441.63108609253294,1
1,61.52845979025095,196.4136637714705,0
16,91.53212588753124,187.53657247726844,1
12,56.016938101749794,94.94206832983208,0
19,52.34726785739065,357.314303167623,1
14,69.20453057456248,757.7244029046279,0
6,51.836596871330684,277.16524889281266,0
6,97.86351314916628,313.03675278362806,0
13,91.3102847896983,643.0319830147512,1
19,90.03848435649375,196.64497177433196,0
8,81.48889614980766,897.0609724931109,1
2,60.81620115182768,520.6703327283029,0
1,75.91301833381961,448.15533737989676,1
15,79.86370362151705,558.2623717372722,1
1,76.25157504301342,166.86827910277927,1
5,63.011668397576365,613.8596655005372,0
16,75.76239621573629,363.73763589737644,0
19,74.55931704343132,897.2891546236543,1
4,99.8167887903362,169.68535247100846,0
3,94.8718074023102,507.54405276157564,0
17,73.16903741078099,598.514516739649,0
17,81.14686914675593,34.350218184594844,1
12,87.39358020461142,364.3294316313841,0
14,51.743258011691246,732.902599466132,0
6,94.746072061392,820.5571299415243,1
3,93.00634082089618,313.84883282246506,0
9,72.87160488868537,798.7946791103685,1
5,69.558488304019,967.7881212262854,0
17,63.64796874281575,857.017062139019,0
14,73.83384141651842,118.52634417116587,0
3,52.21883317666184,739.990601753455,0
1,92.60967666735039,320.3471656081042,1
20,51.77111842092725,988.4275734226644,0
1,66.45256826849355,485.8736241767272,0
3,96.5794744159495,123.31146446058209,0
18,86.76063272617264,725.4603624793634,0
10,64.06954802887634,323.6881871878276,0
3,62.632454698044256,997.0810789245801,0
8,50.2541069909013,979.8026753966674,0
14,84.7857146424875,656.4778840025601,1
18,52.43917908365866,130.69662250276585,0
15,76.63012597003811,687.174136677354,0
2,98.10609862960249,93.93745597356718,0
10,55.473443002722696,30.334794943289925,1
2,94.72399654840336,823.1354877752646,0
17,99.5737667572524,210.54319473599767,0
8,53.075851311961756,379.6480990928783,0
1,94.14531345687305,973.4839325861969,1
9,75.80395102218083,337.50366135924213,0
11,95.325685972229,297.19329150203197,1
16,78.56594709597871,918.2897916231525,0
7,83.10560050532823,111.63769687363916,0
10,77.18894539986997,759.8228277045172,1
3,93.22464401536743,988.0775010861213,0
18,86.69549594768509,901.3947147638742,1
13,76.06301560902074,652.0162507877195,1
7,93.40804020257735,314.7467341977393,1
4,62.26427661276673,255.0676591971384,0
13,57.8670329851263,819.4358497665896,1
20,58.0200052665036,879.9420920377436,0
1,66.7004439372619,525.9094776331472,1
8,61.93450156505088,245.09560084567968,0
14,96.50451752548693,113.83026520276238,1
16,55.2917046914292,88.09228836399934,0
14,84.94953690197939,719.3583699065017,0
12,59.461076989250294,420.69860911987723,0
19,94.08185663851751,905.4545144035925,1
15,98.06576440924536,739.9316294260369,0
2,73.27350043849918,192.06915749667212,0
2,93.95357401140657,614.1636413968833,1
19,50.25725853773574,436.0699489437612,0
17,90.99734587040501,577.6724810378445,0
20,61.43125807624617,738.3310542151786,0
10,95.43506546346839,806.389685122787,0
6,50.056005574005475,843.8935890803175,0
15,77.80908675198785,254.7208996974527,0
11,87.83179018924673,32.08448431744033,0
5,62.9344165348954,739.5554404296084,0
1,59.656643229364654,107.23738252951883,1
8,54.204911223399236,315.6046690243547,0
12,66.32167882516465,4.813316990222797,0
12,77.99221561544147,681.9878129192184,1
5,55.792192839012884,167.96487945975002,0
7,68.83476809933994,655.6271272819665,0
4,50.45362023263625,991.750874550671,1
6,90.93397102499209,73.59820073840626,1
13,56.422435904659565,78.00093393950922,1
20,64.16714741327908,341.0397125740082,1
15,50.92138593691087,866.5201277370907,1
3,71.61203919462562,216.31433892254051,0
8,92.00607513706095,361.0174421104172,1
20,69.60756057225983,69.4369012203526,0
16,58.97486617119167,763.3921359676305,1
13,87.68494170252596,408.89803641669164,0
18,89.44034909353721,759.489484327782,0
10,58.68767376537834,903.7042365024483,0
19,88.5427054270495,233.53038395418747,1
17,97.36489441281691,807.5886343096114,0
19,58.31887934661361,60.03479618817502,1
5,88.54921462660678,898.9485407920671,1
9,85.42860023013147,651.1177790111886,0
12,73.67869442175443,874.3524974142132,1
1,52.89602302793992,1.1882111570253155,1
1,53.7347208878927,169.9119892856365,0
15,92.62073295993238,390.36962803906556,0
2,99.50741863753235,380.12340047134387,0
16,83.80261285933773,227.50365254058715,0
8,72.29791535051608,382.2303279273329,0
13,82.37868217009537,129.71986328825457,1
1,79.71979296142726,413.34836813676003,0
16,69.18061302028109,802.5519748301049,1
7,53.28130722870065,479.59099304024784,0
5,91.07564737037205,18.982088856269772,0
3,68.59167646193623,422.02259753766816,1
12,90.93928216785469,28.147841074753316,1
16,62.62543748441911,966.2771672960914,0
19,50.05147399228167,128.3265054634461,0
5,57.946914163837825,707.9806380042882,0
14,73.42697083842921,972.8035465691937,0
5,97.21518174789149,826.2130126149053,0
15,55.10968098468595,699.6160597510775,0
17,92.7104887230783,839.6214485912661,0
14,76.3512048105931,981.8168945673671,1
20,91.29603828999484,621.723152756276,0
5,64.91872154949964,559.6256220224972,0
12,91.9973582336236,628.6098723528181,0
16,88.64113900084023,533.1432108747935,1
16,61.5026841515717,635.454016803809,1
7,56.566756320468905,450.3923657645867,0
4,93.40271612661465,219.2247397004238,1
1,98.1618326720066,121.12697928516396,0
5,51.565115687375815,69.27259459672814,0
10,86.56350334868428,264.05246796944687,0
5,95.47622554739092,47.0774407713981,0
4,92.86800460462493,567.6036091394662,1
2,98.22602361351042,284.54461857649676,1
20,88.00470392190485,824.7102732789451,0
10,72.11493811904552,75.16663211539806,0
19,65.59759952475652,227.12514284714445,0
1,66.03713702190637,730.5159009430557,0
5,86.22113363070585,599.209488087108,0
13,87.29185060154822,65.42677997791837,0
4,60.01795717743563,877.3622177050382,0
16,93.40614067452654,877.3845010633534,0
16,85.74620201011238,331.0775958718981,0
2,78.13751431716913,341.0654375062151,0
17,73.57662300512564,989.0393299918237,1
20,77.16164028949791,626.5499954215451,0
12,57.962286913963226,531.7852040474911,1
18,60.18506246381371,838.3140313683725,0
3,54.55822452030959,286.0050480189591,1
1,57.682901908055634,429.75341080296056,1
1,72.68468173026413,268.5088988128458,0
19,76.5177196864128,789.3716857421427,0
11,50.89309462391597,573.7759962895827,1
5,89.83989139320138,659.1662450699305,0
12,64.7083986671739,253.05494258956716,0
3,95.59180174799556,221.00507607593778,0
1,98.37556318068889,488.8862543539558,0
1,59.27294373383272,737.8281833437339,0
8,73.10486453828304,525.71451776264,1
10,50.06159175832129,33.61303186812294,0
11,79.91636325612134,868.6829548139685,0
12,80.36532241313355,65.62220662161644,1
13,62.37699778016876,955.8686592370315,0
12,77.9206336291599,26.11681631899545,1
14,61.277007122186774,694.7560056745781,0
2,58.041273453909504,83.12485664806988,0
19,82.57597334011324,910.7659028557044,1
18,66.29627319760374,464.9688029893172,0
3,79.51319694428112,138.38625104219838,1
17,71.66233744858278,341.4748840900568,1
8,99.2175703701452,165.65985067141528,1
10,57.47903213337829,171.41132964553293,0
2,73.22992983179051,948.1602118512708,1
19,84.02283131796626,445.8008661725034,0
9,69.77725419399843,789.0134616414542,0
7,98.73499259353449,639.9659556165042,1
4,86.09438139634676,676.7499359760538,0
18,82.84919287822466,132.56174503356647,1
13,87.85296338056116,234.9502623686702,1
11,97.63243190193586,786.9635848192825,1
4,95.39093264923201,970.7954402683082,0
4,86.21426540632059,263.4129669560531,1
10,87.45808195506416,272.29719598628884,0
5,57.296103701757275,473.42423567809396,1
9,55.13962022463328,983.8564725425824,0
3,78.54522509220821,269.6899868806446,0
17,50.918381847027,407.5649377246296,0
3,74.11781907757958,891.5885356078833,0
16,60.51747899594343,3.9181115887406452,0
4,67.30082838224197,40.726199023580975,1
18,88.79023678964779,604.467605394148,0
17,97.06187521161932,907.4727845481342,0
7,53.620813607317075,239.61780374152573,0
5,76.71211029882225,470.1721329060283,0
12,94.12667429097999,451.01483635616046,0
17,54.12542672202106,473.49837474941467,0
13,91.2257023448417,622.8971760340155,0
3,67.89006754641358,470.2740192276931,0
9,66.10473511096677,448.02067318113535,0
17,98.87331931573928,474.81413201082927,0
17,60.042954493114706,591.2765738297704,0
20,84.65969704113405,537.470480863007,1
16,91.07203640049332,854.2818616528538,1
13,52.05917476396358,50.44735664017295,0
19,83.51927291772061,833.4837544015395,1
17,97.57749871776635,844.0806879991123,0
4,56.210998336402966,285.62311350942986,0
12,94.81106513425192,463.38910306083477,1
9,79.7388318688468,439.09995004889805,0
19,80.8302290931237,219.29132451977617,1
12,80.64720874328029,397.40005023923015,0
9,64.9417943168657,45.34338439868358,0
7,96.76009076497299,278.5442507089527,0
14,97.36752313155193,816.8654932752673,1
20,81.26523301069739,285.2777394611346,0
19,89.17113629708074,818.3884620794993,1
15,80.6128992940579,532.0678651398264,0
16,74.21992237870202,879.9828146837988,0
5,83.04100591496254,575.2047747101508,0
3,77.65007262959793,30.638554841675077,0
12,79.8737931315965,675.7447873395421,1
20,89.19162767094309,45.808714455545086,0
4,74.04519157244924,451.1464219641508,1
16,52.037705304623636,929.4972677786409,1
7,58.19997404947486,166.0387353985123,0
13,71.93036082447692,390.4824805886025,0
10,86.24132799370292,730.1304485396299,0
7,79.66393241550894,882.3762975387527,0
14,82.5147092936727,671.2720617377654,0
5,73.96394642881437,258.91508093697803,0
3,80.78710109711214,674.9332450633,0
11,66.45087189073311,297.4309134629859,0
11,73.50912963483326,718.7108005889165,0
18,87.21395327974778,954.0790944574555,0
15,93.59163894865605,721.672057655182,0
12,71.68276669781945,863.0176224095,1
9,52.18308288536806,3.1017393327075298,0
10,58.08362720734013,717.8545526068627,0
12,51.043056964576905,829.7579693083851,1
17,82.6631509618665,41.51817880713674,0
6,66.61573126775545,871.7261295609424,0
7,77.12393178596838,257.4375340817358,0
14,74.66384233918998,665.6268098760771,0
13,54.076324477621334,800.5545241443832,0
8,70.16306805619159,663.0018485462962,0
10,61.028056246116165,93.19250728118398,0
9,70.91998943338264,596.725197341508,0
18,60.178914017112135,550.0340730654215,1
2,92.02262031384667,900.4209468061972,1
5,58.70966682891268,404.83548991456496,0
5,98.03902757434885,321.76001598996305,1
6,70.79536830734705,750.1009136720298,0
19,92.31226460095246,413.2626507573132,0
8,81.43824091029725,646.4500788300579,1
16,86.76751493328763,646.8036400344823,0
13,88.386194403339,888.1510252957577,0
1,75.24224409465089,599.0937099167783,0
20,77.16502616816442,502.65145635202487,0
17,75.69979339043624,139.7324550701205,1
7,79.40291890450396,116.62186907202666,1
13,51.46972228782536,155.1672437177963,1
4,69.77575849245076,172.67663284576741,1
4,80.30943567805858,638.2392155709703,0
6,79.88617826279321,741.240269024304,0
19,89.64780473028158,530.4615314034922,0
12,82.75046694160542,829.1887148129456,0
7,99.60666581703362,991.2719635068996,0
10,64.19272643043224,820.1926164902367,1
19,67.95755148331158,695.1874913022832,0
7,69.19235759338981,532.9602067377094,0
3,73.29064035101243,449.40421860303354,0
13,91.79990318906047,85.3079881639978,0
13,61.78960469796049,399.96937964629626,1
18,88.80001035177148,910.2245021453521,0
20,70.26550915428717,808.2146072766463,0
8,80.09276918310043,216.8353136466755,1
9,81.62702666131531,467.14117691251863,0
7,68.64243185944673,816.906479355986,0
1,75.63076026029026,68.317170230737,0
3,70.65155873238484,388.0051930829907,1
13,53.456639309330974,851.9893956370737,0
17,71.85826944084133,404.4939663059536,1
1,54.86966962767761,78.53703008670942,1
6,70.25103995401608,542.9918341637192,0
6,79.6459199915891,861.8807524233771,1
12,78.97074496717504,590.6952574102065,1
13,83.13106395041602,227.05282910601758,1
13,54.76307539773131,384.85538051724393,1
15,82.6061622765219,450.6732378207503,0
16,65.60740283482235,579.6870874667063,0
11,69.95229730685556,759.5916747268604,0
5,92.8993126961353,99.77474402299477,0
4,50.45152020647751,889.7623809845488,0
3,79.42063166703028,13.297393313059516,1
19,79.93569900500538,370.682282339581,1
20,69.83298881717809,28.392889662684993,0
18,61.851392855416805,393.58125111994593,1
15,61.73370191307755,526.2867862744505,1
9,94.18548348303763,512.1697051949302,0
17,72.10121868914288,166.46271868123708,0
14,66.5444681494586,646.0947695855167,0
15,72.43887869157015,45.733672054163556,1
1,83.46952007296807,762.1449133122829,0
3,57.28782841223759,946.6977895595527,0
16,72.47169176068688,340.4290583239668,0
11,79.39421855551934,517.7221423326176,1
12,97.42916774257168,379.53136778075555,1
10,62.62638910377096,7.703679913755894,1
16,67.96253739581228,386.48862839222085,1
8,68.96792949612119,791.9285390020851,1
6,80.27690788224415,596.3928533412983,1
12,67.83660265200008,102.15865470054378,1
8,76.67559626498478,847.2923502040912,1
4,89.08951649225148,531.5542595403576,0
8,85.26927970561019,841.8816383829314,0
18,72.31843232562927,580.6412972662444,0
5,93.21080888370844,560.128756393102,0
9,77.90701247969315,106.15392601181537,0
4,76.99529197511063,168.19237340548932,0
17,51.70938829695791,972.0532312400945,1
9,99.33464901785808,229.25826000801598,1
1,56.14854042648133,977.4746658723775,1
20,61.55654562138233,532.3807938177391,0
13,52.584841862076345,136.6532580168732,0
16,82.00014834184569,100.20290055093925,0
13,61.235058848634,209.65520663503423,0
14,59.000521873636174,925.7116926953105,0
3,54.42777921116207,414.73607410389855,0
6,55.165447856200785,396.03883372492146,1
18,79.23353502212944,313.89305480910383,1
19,84.41039329332978,147.9147887160218,0
5,69.86894942322004,488.36334599521405,0
15,73.99485407960367,130.91773472862755,0
2,84.2983867991492,835.6447561459453,0
10,50.86898950927398,371.02658928903116,1
18,66.15653285351392,375.42876421401456,0
13,98.65488740351732,474.53242205467274,0
5,79.0056114847734,444.6835854525859,0
1,62.71122899487466,994.8631150862623,0
1,76.08650233181066,545.8357400970842,0
18,67.13267440604577,89.11350208608081,1
15,76.61224944131496,607.2704642353531,0
17,56.28707559033244,152.4327085770101,0
11,56.63573269096387,31.90670708661063,0
17,57.17711810196964,970.7714115235709,0
13,96.99098959634209,773.7653526430294,1
1,86.64494591706709,980.1288834213532,0
2,58.11909473311604,478.4005695742202,0
9,59.417454188280075,532.7252736178272,0
3,86.54147374354382,169.1686189632111,0
1,57.808192239608694,247.660519240918,0
16,61.72806466674143,838.7106656879254,0
6,98.16734164101996,356.82946147047653,0
17,62.76532623642159,826.9881588226226,1
5,83.08161751855734,709.3047105627447,0
5,98.93156437002652,177.99375434659365,1
6,68.71483835698963,507.93891975362243,0
3,50.87579954310311,677.7099341971981,1
5,62.20736452111871,235.80217758902128,1
5,91.54385956708526,830.8578220095568,0
10,93.23044179775184,545.2828298876416,1
10,88.42596822618955,166.07680839216061,0
19,55.655490953828654,583.4014417384378,1
17,89.77551858482016,999.7140903517582,0
14,95.93388984967521,151.37097017175014,0
9,80.0304771273118,816.9401731894086,0
14,97.04376781690324,208.10169418437042,1
1,91.34194418559387,782.6059411306272,0
19,83.34857584954537,734.8433451982918,0
13,78.8592618355874,301.1888962148319,1
13,67.42868336209852,326.49729444688535,1
4,57.96437226214026,792.7288705709562,0
1,80.24769613452705,461.98406637542536,0
17,65.90557768090598,731.0872106830969,0
8,93.32193337638228,148.83616321846893,0
2,99.66684686793143,852.7052241196519,0
8,87.62138813077863,711.1738319656369,1
7,54.52408476435254,907.0358660259991,0
2,64.43427977653191,133.2400066559375,0
3,55.45548158828748,593.4214858602371,0
18,82.5255823895858,599.5214644552849,0
12,88.25954322778924,354.1072798062357,0
1,96.28374154403559,459.00795814468853,0
12,71.90861732059938,38.943581726563615,0
5,95.06878247942223,746.114178588385,1
17,93.89455795206638,549.7731569237709,0
16,65.85978583826993,58.6833108173046,1
15,93.44503127702855,681.075137067525,1
15,68.78361259408632,467.31529515395675,0
5,64.84346372801404,35.426798165575,1
14,82.45373293971966,969.6381191212473,0
2,66.41906139425406,949.163030946351,0
11,81.51043741645721,513.3895137310503,1
19,80.49159027493472,94.57874828520428,0
7,78.17194636742295,754.8666003769932,0
6,69.02098521163988,492.43916900562334,1
2,77.42498608257384,303.1450308110905,0
6,79.82427374927107,491.9267593510282,0
18,77.28434442477368,522.921701260059,1
2,72.22097263756008,563.1489873233169,0
18,50.73335285231319,441.7824899416712,0
15,79.35308538505754,606.1495478359176,0
19,58.42221925713598,918.815975895771,0
2,82.12879844735949,362.90581901149255,0
20,87.9672163961433,725.9907467567291,1
6,75.02226545653707,894.558104267408,0
1,77.11818324898692,456.52329648417697,0
15,97.57392798329955,444.0123805455222,1
10,92.3583680686287,602.5148683694248,1
19,95.7118257975735,591.8153526630656,0
17,90.68831441597932,806.7827529839507,0
5,55.44591709233657,477.0069003945144,0
4,57.449592798509734,996.1268266898018,0
10,76.33118986344797,60.4120972984135,0
17,62.30348293989991,4.164680732121036,0
10,73.83477375205796,640.5581132480642,1
17,69.71826619091752,299.1364774495148,1
20,77.47071192152266,241.14200631078432,0
5,87.34378580679113,312.5871809242762,0
2,85.77454535496372,256.79151753984934,0
6,76.06170662426672,31.759259610787403,0
2,91.1196709408529,971.5615093481981,0
13,71.54310457690167,221.52474296432896,1
11,94.83571449200612,734.295732826717,0
11,53.56401350275819,762.8337982994811,0
16,97.73300150166537,929.328140609222,1
11,82.7346540715674,31.518907636286592,0
19,69.00372544686027,872.1762901085607,0
15,59.85770632864387,527.6989546589605,0
16,73.95916147218,632.911565855862,0
11,59.72791615926505,644.8258068439126,1
16,58.31658038715711,819.9780071797428,0
8,80.8675878706487,334.0739148369514,0
4,76.15423622908924,733.3181386701334,0
